id,label,magnetic field x-axis [T],magnetic field y-axis [T],magnetic field z-axis [T],time [s],amplitude
8947,2.0,,,,1594228864.3529167,-98.95
8948,2.0,,,,1594228864.3626928,-6.35
8949,2.0,,,,1594228864.372469,100.22
8950,2.0,,,,1594228864.3822448,-101.66
8951,2.0,,,,1594228864.3920212,-118.2
8952,2.0,,,,1594228864.4017973,22.1
8953,2.0,,,,1594228864.4115734,-52.7
8954,2.0,,,,1594228864.4213495,14.0
8955,2.0,,,,1594228864.4311256,16.39
8956,2.0,,,,1594228864.4409018,-3.81
8957,2.0,,,,1594228864.4506779,81.05
8958,2.0,,,,1594228864.460454,-116.03
8959,2.0,,,,1594228864.47023,72.87
8960,2.0,,,,1594228864.4800062,24.47
8961,2.0,,,,1594228864.4897823,21.83
8962,2.0,,,,1594228864.4995587,-45.15
8963,2.0,,,,1594228864.5093346,0.97
8964,2.0,,,,1594228864.5191107,-52.84
8965,2.0,,,,1594228864.5288868,123.76
8966,2.0,,,,1594228864.5386634,-199.24
8967,2.0,,,,1594228864.548439,164.07
8968,2.0,,,,1594228864.5582151,-46.3
8969,2.0,,,,1594228864.5679913,-10.34
8970,2.0,,,,1594228864.5777676,25.79
8971,2.0,,,,1594228864.5875435,-28.79
8972,2.0,,,,1594228864.5973196,17.37
8973,2.0,,,,1594228864.6070955,44.33
8974,2.0,,,,1594228864.6168716,84.5
8975,2.0,,,,1594228864.626648,-91.03
8976,2.0,,,,1594228864.636424,-17.41
8977,2.0,,,,1594228864.6462002,-73.5
8978,2.0,,,,1594228864.6559765,133.06
8979,2.0,,,,1594228864.6657526,-69.44
8980,2.0,,,,1594228864.6755285,-45.16
8981,2.0,,,,1594228864.6853044,-46.42
8982,2.0,,,,1594228864.6950808,-55.59
8983,2.0,,,,1594228864.7048569,-104.9
8984,2.0,,,,1594228864.714633,38.92
8985,2.0,,,,1594228864.724409,-34.92
8986,2.0,,,,1594228864.7341852,-107.91
8987,2.0,,,,1594228864.7439613,141.34
8988,2.0,,,,1594228864.7537374,-87.86
8989,2.0,,,,1594228864.7635136,25.95
8990,2.0,,,,1594228864.7732894,-1.21
8991,2.0,,,,1594228864.7830658,21.83
8992,2.0,,,,1594228864.792842,29.1
8993,2.0,,,,1594228864.802618,-52.41
8994,2.0,,,,1594228864.812394,-50.45
8995,2.0,,,,1594228864.8221705,65.03
8996,2.0,,,,1594228864.8319464,-21.32
8997,2.0,,,,1594228864.8417225,-76.91
8998,2.0,,,,1594228864.8514984,64.34
8999,2.0,,,,1594228864.8612747,21.42
9000,2.0,,,,1594228864.8710508,-38.53
9001,2.0,,,,1594228864.880827,74.08
9002,2.0,,,,1594228864.8906028,1.91
9003,2.0,,,,1594228864.9003792,-0.41
9004,2.0,,,,1594228864.9101553,62.56
9005,2.0,,,,1594228864.9199314,-212.63
9006,2.0,,,,1594228864.9297075,109.03
9007,2.0,,,,1594228864.9394836,-107.63
9008,2.0,,,,1594228864.9492598,27.32
9009,2.0,,,,1594228864.9590359,120.3
9010,2.0,,,,1594228864.968812,-146.26
9011,2.0,,,,1594228864.978588,-39.59
9012,2.0,,,,1594228864.9883642,28.4
9013,2.0,,,,1594228864.9981403,-38.03
9014,2.0,,,,1594228865.0079165,-18.68
9015,2.0,,,,1594228865.0176926,69.42
9016,2.0,,,,1594228865.0274687,89.55
9017,2.0,,,,1594228865.0372448,-96.27
9018,2.0,,,,1594228865.0470214,-140.43
9019,2.0,,,,1594228865.056797,23.22
9020,2.0,,,,1594228865.0665731,29.7
9021,2.0,,,,1594228865.0763493,-81.43
9022,2.0,,,,1594228865.0861256,14.82
9023,2.0,,,,1594228865.0959015,39.51
9024,2.0,,,,1594228865.1056776,-330.28
9025,2.0,,,,1594228865.1154535,-58.99
9026,2.0,,,,1594228865.1252296,497.33
9027,2.0,,,,1594228865.135006,-2003.73
9028,2.0,,,,1594228865.144782,92.97
9029,2.0,,,,1594228865.1545582,543.54
9030,2.0,,,,1594228865.1643345,-1298.66
9031,2.0,,,,1594228865.1741107,-9893.93
9032,2.0,,,,1594228865.1838865,-2038.5
9033,2.0,,,,1594228865.1936624,416.2
9034,8.0,,,,1594228865.2034388,1367.98
9035,8.0,,,,1594228865.2132149,1630.19
9036,8.0,,,,1594228865.222991,1460.72
9037,8.0,,,,1594228865.232767,1312.64
9038,8.0,,,,1594228865.2425432,1037.17
9039,8.0,,,,1594228865.2523193,945.14
9040,8.0,,,,1594228865.2620955,838.24
9041,8.0,,,,1594228865.2718716,677.98
9042,8.0,,,,1594228865.2816474,661.1
9043,8.0,,,,1594228865.2914238,507.7
9044,8.0,,,,1594228865.3012,503.28
9045,8.0,,,,1594228865.310976,401.27
9046,8.0,,,,1594228865.320752,384.97
9047,8.0,,,,1594228865.3305285,389.57
9048,8.0,,,,1594228865.3403044,364.67
9049,8.0,,,,1594228865.3500805,354.65
9050,8.0,,,,1594228865.3598564,229.35
9051,8.0,,,,1594228865.3696327,279.29
9052,8.0,,,,1594228865.3794088,227.23
9053,8.0,,,,1594228865.389185,178.42
9054,8.0,,,,1594228865.3989608,224.15
9055,8.0,,,,1594228865.4087374,189.29
9056,8.0,,,,1594228865.4185133,78.51
9057,8.0,,,,1594228865.4282894,139.25
9058,8.0,,,,1594228865.4380655,140.23
9059,8.0,,,,1594228865.4478414,109.79
9060,8.0,,,,1594228865.4576178,711.29
9061,8.0,,,,1594228865.4673939,-315.63
9062,8.0,,,,1594228865.47717,-47.47
9063,8.0,,,,1594228865.486946,58.34
9064,8.0,,,,1594228865.4967222,154.18
9065,8.0,,,,1594228865.5064983,56.6
9066,8.0,,,,1594228865.5162745,20.88
9067,8.0,,,,1594228865.5260506,21.92
9068,8.0,,,,1594228865.5358267,34.59
9069,8.0,,,,1594228865.5456028,12.79
9070,8.0,,,,1594228865.555379,48.74
9071,8.0,,,,1594228865.565155,11.56
9072,8.0,,,,1594228865.5749311,-17.17
9073,8.0,,,,1594228865.5847073,11.91
9074,8.0,,,,1594228865.5944836,37.08
9075,8.0,,,,1594228865.6042595,25.32
9076,8.0,,,,1594228865.6140356,10.97
9077,8.0,,,,1594228865.6238115,18.92
9078,8.0,,,,1594228865.6335876,3.62
9079,8.0,,,,1594228865.643364,12.48
9080,8.0,,,,1594228865.65314,-17.16
9081,8.0,,,,1594228865.6629162,-21.26
9082,8.0,,,,1594228865.6726925,-50.48
9083,8.0,,,,1594228865.6824687,23.91
9084,8.0,,,,1594228865.6922445,12.21
9085,8.0,,,,1594228865.7020204,41.8
9086,8.0,,,,1594228865.7117968,-508.1
9087,8.0,,,,1594228865.7215724,171.49
9088,8.0,,,,1594228865.731349,295.0
9089,8.0,,,,1594228865.741125,264.82
9090,8.0,,,,1594228865.7509012,213.98
9091,8.0,,,,1594228865.7606773,19.91
9092,8.0,,,,1594228865.7704535,-108.3
9093,8.0,,,,1594228865.7802296,-109.62
9094,8.0,,,,1594228865.7900054,-114.25
9095,8.0,,,,1594228865.7997818,-87.99
9096,8.0,,,,1594228865.809558,-152.61
9097,8.0,,,,1594228865.819334,-60.41
9098,8.0,,,,1594228865.82911,-33.81
9099,8.0,,,,1594228865.8388865,13.94
9100,8.0,,,,1594228865.8486626,26.97
9101,8.0,,,,1594228865.8584385,29.36
9102,8.0,,,,1594228865.8682144,47.6
9103,8.0,,,,1594228865.8779907,-7.22
9104,8.0,,,,1594228865.8877668,11.88
9105,8.0,,,,1594228865.897543,35.93
9106,8.0,,,,1594228865.9073188,28.33
9107,8.0,,,,1594228865.9170954,4.73
9108,8.0,,,,1594228865.9268713,15.65
9109,8.0,,,,1594228865.9366474,41.25
9110,8.0,,,,1594228865.9464235,11.35
9111,8.0,,,,1594228865.9561994,-7.56
9112,8.0,,,,1594228865.9659758,-20.37
9113,8.0,,,,1594228865.9757519,-36.22
9114,8.0,,,,1594228865.985528,-44.19
9115,8.0,,,,1594228865.9953039,-27.7
9116,8.0,,,,1594228866.0050802,-16.85
9117,8.0,,,,1594228866.0148563,-86.97
9118,8.0,,,,1594228866.0246325,-11.28
9119,8.0,,,,1594228866.0344086,-6.75
9120,8.0,,,,1594228866.0441847,16.02
9121,8.0,,,,1594228866.0539608,23.1
9122,8.0,,,,1594228866.063737,-8.28
9123,8.0,,,,1594228866.073513,8.41
9124,8.0,,,,1594228866.0832891,-21.4
9125,8.0,,,,1594228866.0930653,-47.06
9126,8.0,,,,1594228866.1028414,-27.05
9127,8.0,,,,1594228866.1126175,-18.73
9128,8.0,,,,1594228866.1223936,-10.53
9129,8.0,,,,1594228866.1321695,-6.57
9130,8.0,,,,1594228866.1419456,17.64
9131,8.0,,,,1594228866.151722,5.88
9132,8.0,,,,1594228866.161498,17.98
9133,8.0,,,,1594228866.1712742,23.5
9134,8.0,,,,1594228866.1810505,2.5
9135,8.0,,,,1594228866.1908267,-13.64
9136,8.0,,,,1594228866.2006025,-13.5
9137,8.0,,,,1594228866.2103784,-14.9
9138,8.0,,,,1594228866.2201548,-34.3
9139,8.0,,,,1594228866.2299304,-25.67
9140,8.0,,,,1594228866.239707,-37.15
9141,8.0,,,,1594228866.249483,-26.16
9142,8.0,,,,1594228866.2592592,12.42
9143,8.0,,,,1594228866.2690349,7.85
9144,8.0,,,,1594228866.2788115,-1.45
9145,8.0,,,,1594228866.2885876,1.9
9146,8.0,,,,1594228866.2983634,4.53
9147,8.0,,,,1594228866.3081398,-12.62
9148,8.0,,,,1594228866.317916,0.33
9149,8.0,,,,1594228866.327692,19.49
9150,8.0,,,,1594228866.337468,5.45
9151,8.0,,,,1594228866.3472445,-1.87
9152,8.0,,,,1594228866.3570206,-15.99
9153,8.0,,,,1594228866.3667965,-8.12
9154,8.0,,,,1594228866.3765724,0.53
9155,8.0,,,,1594228866.3863487,-4.36
9156,8.0,,,,1594228866.3961248,-19.06
9157,8.0,,,,1594228866.405901,-22.41
9158,8.0,,,,1594228866.415677,4.78
9159,8.0,,,,1594228866.4254534,-3.91
9160,8.0,,,,1594228866.4352293,-10.51
9161,8.0,,,,1594228866.4450054,7.4
9162,8.0,,,,1594228866.4547815,-7.37
9163,8.0,,,,1594228866.4645574,24.84
9164,8.0,,,,1594228866.4743338,-12.64
9165,8.0,,,,1594228866.4841099,-45.14
9166,8.0,,,,1594228866.493886,-27.15
9167,8.0,,,,1594228866.5036619,-27.74
9168,8.0,,,,1594228866.5134382,14.92
9169,8.0,,,,1594228866.5232143,-49.69
9170,8.0,,,,1594228866.5329905,78.8
9171,8.0,,,,1594228866.5427663,-14.3
9172,8.0,,,,1594228866.5525427,8.3
9173,8.0,,,,1594228866.5623188,3.4
9174,8.0,,,,1594228866.572095,-0.66
9175,8.0,,,,1594228866.581871,-28.32
9176,8.0,,,,1594228866.5916471,-60.48
9177,8.0,,,,1594228866.6014233,-48.17
9178,8.0,,,,1594228866.6111994,60.55
9179,8.0,,,,1594228866.6209755,-8.69
9180,8.0,,,,1594228866.6307516,22.18
9181,8.0,,,,1594228866.6405275,19.97
9182,8.0,,,,1594228866.6503036,31.88
9183,8.0,,,,1594228866.6600802,-38.73
9184,8.0,,,,1594228866.669856,-13.25
9185,8.0,,,,1594228866.6796322,-17.53
9186,8.0,,,,1594228866.6894085,-14.48
9187,8.0,,,,1594228866.6991847,-13.13
9188,8.0,,,,1594228866.7089605,2.59
9189,8.0,,,,1594228866.7187364,-7.7
9190,8.0,,,,1594228866.7285128,-8.97
9191,8.0,,,,1594228866.7382884,6.9
9192,8.0,,,,1594228866.748065,4.19
9193,8.0,,,,1594228866.757841,8.21
9194,8.0,,,,1594228866.7676172,7.65
9195,8.0,,,,1594228866.7773929,-0.56
9196,8.0,,,,1594228866.7871695,-2.27
9197,8.0,,,,1594228866.7969456,19.45
9198,8.0,,,,1594228866.8067214,34.67
9199,8.0,,,,1594228866.8164976,24.89
9200,8.0,,,,1594228866.826274,14.54
9201,8.0,,,,1594228866.83605,-5.28
9202,8.0,,,,1594228866.845826,5.59
9203,8.0,,,,1594228866.8556025,-22.72
9204,8.0,,,,1594228866.8653786,148.94
9205,8.0,,,,1594228866.8751545,-373.98
9206,8.0,,,,1594228866.8849304,158.06
9207,8.0,,,,1594228866.8947067,-35.95
9208,8.0,,,,1594228866.9044828,-91.87
9209,8.0,,,,1594228866.914259,-65.23
9210,8.0,,,,1594228866.924035,10.57
9211,8.0,,,,1594228866.9338114,32.77
9212,8.0,,,,1594228866.9435873,-31.68
9213,8.0,,,,1594228866.9533634,-10.23
9214,8.0,,,,1594228866.9631395,-87.3
9215,8.0,,,,1594228866.9729154,-5.26
9216,8.0,,,,1594228866.9826918,-27.49
9217,8.0,,,,1594228866.9924679,-18.74
9218,8.0,,,,1594228867.002244,-2.44
9219,8.0,,,,1594228867.0120199,-79.37
9220,8.0,,,,1594228867.0217962,47.26
9221,8.0,,,,1594228867.0315723,10.35
9222,8.0,,,,1594228867.0413485,41.53
9223,8.0,,,,1594228867.0511243,24.04
9224,8.0,,,,1594228867.0609007,30.76
9225,8.0,,,,1594228867.0706768,39.97
9226,8.0,,,,1594228867.080453,4.28
9227,8.0,,,,1594228867.0902288,29.33
9228,8.0,,,,1594228867.1000054,8.31
9229,8.0,,,,1594228867.1097813,21.26
9230,8.0,,,,1594228867.1195574,17.02
9231,8.0,,,,1594228867.1293335,-11.76
9232,8.0,,,,1594228867.1391096,-32.39
9233,8.0,,,,1594228867.1488855,-21.84
9234,8.0,,,,1594228867.1586616,-14.9
9235,8.0,,,,1594228867.1684382,-6.9
9236,8.0,,,,1594228867.178214,-27.54
9237,8.0,,,,1594228867.1879902,7.07
9238,8.0,,,,1594228867.1977663,-22.63
9239,8.0,,,,1594228867.2075427,-14.8
9240,8.0,,,,1594228867.2173185,-34.04
9241,8.0,,,,1594228867.2270947,4.2
9242,8.0,,,,1594228867.2368708,-12.18
9243,2.0,,,,1594228867.2466474,7.46
9244,2.0,,,,1594228867.256423,-37.05
9245,2.0,,,,1594228867.266199,75.67
9246,2.0,,,,1594228867.2759752,-26.74
9247,2.0,,,,1594228867.2857509,-11.7
9248,2.0,,,,1594228867.2955275,-199.61
9249,2.0,,,,1594228867.3053036,19.17
9250,2.0,,,,1594228867.3150795,223.3
9251,2.0,,,,1594228867.3248556,-116.92
9252,2.0,,,,1594228867.334632,-15.09
9253,2.0,,,,1594228867.344408,106.36
9254,2.0,,,,1594228867.3541842,-126.98
9255,2.0,,,,1594228867.3639605,13.47
9256,2.0,,,,1594228867.3737366,44.94
9257,2.0,,,,1594228867.3835125,-8.66
9258,2.0,,,,1594228867.3932884,-113.57
9259,2.0,,,,1594228867.4030647,94.03
9260,2.0,,,,1594228867.4128408,-42.51
9261,2.0,,,,1594228867.422617,38.61
9262,2.0,,,,1594228867.432393,80.09
9263,2.0,,,,1594228867.4421694,6.34
9264,2.0,,,,1594228867.4519453,60.78
9265,2.0,,,,1594228867.4617214,-49.96
9266,2.0,,,,1594228867.4714975,85.15
9267,2.0,,,,1594228867.4812734,-10.41
9268,2.0,,,,1594228867.4910498,-121.77
9269,2.0,,,,1594228867.500826,20.88
9270,2.0,,,,1594228867.510602,24.55
9271,2.0,,,,1594228867.5203779,6.93
9272,2.0,,,,1594228867.5301542,-3.65
9273,2.0,,,,1594228867.5399306,-99.2
9274,2.0,,,,1594228867.5497065,46.31
9275,2.0,,,,1594228867.5594823,98.8
9276,2.0,,,,1594228867.5692587,-118.3
9277,2.0,,,,1594228867.5790348,-19.02
9278,2.0,,,,1594228867.588811,13.18
9279,2.0,,,,1594228867.5985868,-46.67
9280,2.0,,,,1594228867.6083634,131.3
9281,2.0,,,,1594228867.6181393,-53.36
9282,2.0,,,,1594228867.6279154,51.06
9283,2.0,,,,1594228867.6376915,-8.53
9284,2.0,,,,1594228867.6474676,-124.96
9285,2.0,,,,1594228867.6572435,-114.02
9286,2.0,,,,1594228867.6670198,169.47
9287,2.0,,,,1594228867.6767962,9.48
9288,2.0,,,,1594228867.686572,13.7
9289,2.0,,,,1594228867.6963482,-59.75
9290,2.0,,,,1594228867.7061243,29.82
9291,2.0,,,,1594228867.715901,58.52
9292,2.0,,,,1594228867.7256765,-50.95
9293,2.0,,,,1594228867.7354527,-11.24
9294,2.0,,,,1594228867.7452288,-46.59
9295,2.0,,,,1594228867.7550054,40.08
9296,2.0,,,,1594228867.764781,-33.94
9297,2.0,,,,1594228867.774557,24.06
9298,2.0,,,,1594228867.7843332,-123.53
9299,2.0,,,,1594228867.7941089,166.57
9300,2.0,,,,1594228867.8038855,-180.18
9301,2.0,,,,1594228867.8136616,190.52
9302,2.0,,,,1594228867.8234375,-191.02
9303,2.0,,,,1594228867.8332136,45.6
9304,2.0,,,,1594228867.84299,98.32
9305,2.0,,,,1594228867.852766,16.84
9306,2.0,,,,1594228867.8625422,29.44
9307,2.0,,,,1594228867.8723185,47.95
9308,2.0,,,,1594228867.8820946,-131.92
9309,2.0,,,,1594228867.8918705,-59.69
9310,2.0,,,,1594228867.9016464,55.46
9311,2.0,,,,1594228867.9114227,-39.29
9312,2.0,,,,1594228867.9211988,37.91
9313,2.0,,,,1594228867.930975,-31.89
9314,2.0,,,,1594228867.940751,-100.68
9315,2.0,,,,1594228867.9505274,-31.41
9316,2.0,,,,1594228867.9603033,55.06
9317,2.0,,,,1594228867.9700794,6.77
9318,2.0,,,,1594228867.9798555,43.88
9319,2.0,,,,1594228867.9896314,-173.84
9320,2.0,,,,1594228867.9994078,-21.98
9321,2.0,,,,1594228868.009184,83.18
9322,2.0,,,,1594228868.01896,3.2
9323,2.0,,,,1594228868.0287359,0.86
9324,2.0,,,,1594228868.0385122,86.84
9325,2.0,,,,1594228868.0482886,-69.87
9326,2.0,,,,1594228868.0580645,30.39
9327,2.0,,,,1594228868.0678403,-7.27
9328,2.0,,,,1594228868.0776167,42.33
9329,2.0,,,,1594228868.0873928,100.32
9330,2.0,,,,1594228868.097169,-75.76
9331,2.0,,,,1594228868.106945,-98.3
9332,2.0,,,,1594228868.1167214,136.59
9333,2.0,,,,1594228868.1264973,-49.02
9334,2.0,,,,1594228868.1362734,51.72
9335,2.0,,,,1594228868.1460495,45.8
9336,2.0,,,,1594228868.1558256,35.22
9337,2.0,,,,1594228868.1656015,-30.04
9338,2.0,,,,1594228868.1753778,-4.59
9339,2.0,,,,1594228868.185154,73.06
9340,2.0,,,,1594228868.19493,58.89
9341,2.0,,,,1594228868.2047062,-113.05
9342,2.0,,,,1594228868.2144823,41.01
9343,2.0,,,,1594228868.224259,-136.83
9344,2.0,,,,1594228868.2340345,64.48
9345,2.0,,,,1594228868.2438107,36.73
9346,2.0,,,,1594228868.2535868,0.85
9347,2.0,,,,1594228868.2633634,5.42
9348,2.0,,,,1594228868.273139,64.83
9349,2.0,,,,1594228868.282915,15.54
9350,2.0,,,,1594228868.2926912,-15.95
9351,2.0,,,,1594228868.302467,8.43
9352,2.0,,,,1594228868.3122435,-53.22
9353,2.0,,,,1594228868.3220196,-5.83
9354,2.0,,,,1594228868.3317955,89.33
9355,2.0,,,,1594228868.3415716,-23.68
9356,2.0,,,,1594228868.3513482,40.56
9357,2.0,,,,1594228868.361124,30.47
9358,2.0,,,,1594228868.3709002,27.15
9359,2.0,,,,1594228868.3806765,11.43
9360,2.0,,,,1594228868.3904526,116.57
9361,2.0,,,,1594228868.4002285,-177.56
9362,2.0,,,,1594228868.4100044,2.25
9363,2.0,,,,1594228868.4197807,-86.61
9364,2.0,,,,1594228868.4295568,61.87
9365,2.0,,,,1594228868.439333,72.21
9366,2.0,,,,1594228868.449109,-200.82
9367,2.0,,,,1594228868.4588852,107.24
9368,2.0,,,,1594228868.4686613,-17.66
9369,2.0,,,,1594228868.4784374,-32.15
9370,2.0,,,,1594228868.4882135,32.45
9371,2.0,,,,1594228868.4979894,-16.28
9372,2.0,,,,1594228868.5077658,57.39
9373,2.0,,,,1594228868.517542,59.26
9374,2.0,,,,1594228868.527318,-126.05
9375,2.0,,,,1594228868.5370939,10.48
9376,2.0,,,,1594228868.5468702,88.93
9377,2.0,,,,1594228868.5566466,-54.26
9378,2.0,,,,1594228868.5664225,-51.73
9379,2.0,,,,1594228868.5761983,0.81
9380,2.0,,,,1594228868.5859747,-61.33
9381,2.0,,,,1594228868.5957508,142.88
9382,2.0,,,,1594228868.605527,-78.4
9383,2.0,,,,1594228868.615303,49.21
9384,2.0,,,,1594228868.6250794,9.86
9385,2.0,,,,1594228868.6348553,134.74
9386,2.0,,,,1594228868.6446314,-732.47
9387,2.0,,,,1594228868.6544075,888.81
9388,2.0,,,,1594228868.6641836,1014.85
9389,2.0,,,,1594228868.6739595,2423.0
9390,2.0,,,,1594228868.6837358,-641.6
9391,2.0,,,,1594228868.693512,-3341.0
9392,2.0,,,,1594228868.703288,-3762.76
9393,2.0,,,,1594228868.7130642,-427.98
9394,2.0,,,,1594228868.7228405,318.55
9395,2.0,,,,1594228868.7326164,506.92
9396,8.0,,,,1594228868.7423925,686.16
9397,8.0,,,,1594228868.7521687,537.88
9398,8.0,,,,1594228868.7619448,444.41
9399,8.0,,,,1594228868.7717214,291.31
9400,8.0,,,,1594228868.781497,81.11
9401,8.0,,,,1594228868.791273,243.05
9402,8.0,,,,1594228868.8010492,46.45
9403,8.0,,,,1594228868.810825,89.81
9404,8.0,,,,1594228868.8206015,34.24
9405,8.0,,,,1594228868.8303776,-37.33
9406,8.0,,,,1594228868.8401535,72.15
9407,8.0,,,,1594228868.8499296,-17.2
9408,8.0,,,,1594228868.8597062,49.85
9409,8.0,,,,1594228868.869482,26.7
9410,8.0,,,,1594228868.8792582,47.76
9411,8.0,,,,1594228868.8890345,45.22
9412,8.0,,,,1594228868.8988106,-7.97
9413,8.0,,,,1594228868.9085865,-45.18
9414,8.0,,,,1594228868.9183626,31.85
9415,8.0,,,,1594228868.9281387,-34.42
9416,8.0,,,,1594228868.9379148,20.9
9417,8.0,,,,1594228868.947691,45.69
9418,8.0,,,,1594228868.957467,-3.95
9419,8.0,,,,1594228868.9672432,-12.22
9420,8.0,,,,1594228868.9770193,9.85
9421,8.0,,,,1594228868.9867954,-21.79
9422,8.0,,,,1594228868.9965715,921.37
9423,8.0,,,,1594228869.0063474,-678.98
9424,8.0,,,,1594228869.0161238,-164.27
9425,8.0,,,,1594228869.0259,6.59
9426,8.0,,,,1594228869.035676,36.88
9427,8.0,,,,1594228869.0454519,-5.48
9428,8.0,,,,1594228869.0552282,-12.72
9429,8.0,,,,1594228869.0650046,-4.93
9430,8.0,,,,1594228869.0747805,29.37
9431,8.0,,,,1594228869.0845563,-27.41
9432,8.0,,,,1594228869.0943327,-4.55
9433,8.0,,,,1594228869.1041088,6.54
9434,8.0,,,,1594228869.113885,-5.1
9435,8.0,,,,1594228869.123661,10.75
9436,8.0,,,,1594228869.1334374,23.13
9437,8.0,,,,1594228869.1432133,3.41
9438,8.0,,,,1594228869.1529894,0.29
9439,8.0,,,,1594228869.1627655,20.88
9440,8.0,,,,1594228869.1725414,26.66
9441,8.0,,,,1594228869.1823175,1.8
9442,8.0,,,,1594228869.1920938,-6.32
9443,8.0,,,,1594228869.20187,-73.21
9444,8.0,,,,1594228869.211646,-57.4
9445,8.0,,,,1594228869.2214222,-20.28
9446,8.0,,,,1594228869.2311985,-7.51
9447,8.0,,,,1594228869.2409744,6.34
9448,8.0,,,,1594228869.2507505,46.91
9449,8.0,,,,1594228869.2605267,40.35
9450,8.0,,,,1594228869.2703028,66.52
9451,8.0,,,,1594228869.280079,-17.85
9452,8.0,,,,1594228869.289855,11.74
9453,8.0,,,,1594228869.299631,26.73
9454,8.0,,,,1594228869.3094072,-1.99
9455,8.0,,,,1594228869.319183,8.77
9456,8.0,,,,1594228869.3289595,-56.46
9457,8.0,,,,1594228869.3387356,-12.01
9458,8.0,,,,1594228869.3485115,-42.21
9459,8.0,,,,1594228869.3582878,-1.24
9460,8.0,,,,1594228869.3680642,7.02
9461,8.0,,,,1594228869.37784,23.09
9462,8.0,,,,1594228869.3876162,38.01
9463,8.0,,,,1594228869.3973925,-7.24
9464,8.0,,,,1594228869.4071686,23.14
9465,8.0,,,,1594228869.4169445,-11.57
9466,8.0,,,,1594228869.4267206,-11.78
9467,8.0,,,,1594228869.4364967,-40.59
9468,8.0,,,,1594228869.4462724,21.58
9469,8.0,,,,1594228869.456049,34.15
9470,8.0,,,,1594228869.465825,-19.05
9471,8.0,,,,1594228869.4756012,66.56
9472,8.0,,,,1594228869.4853773,-20.82
9473,8.0,,,,1594228869.4951534,-11.85
9474,8.0,,,,1594228869.5049295,-42.69
9475,8.0,,,,1594228869.5147054,-13.47
9476,8.0,,,,1594228869.5244818,-3.57
9477,8.0,,,,1594228869.534258,22.01
9478,8.0,,,,1594228869.544034,38.12
9479,8.0,,,,1594228869.55381,-2.68
9480,8.0,,,,1594228869.5635862,28.0
9481,8.0,,,,1594228869.5733626,0.53
9482,8.0,,,,1594228869.5831385,-30.09
9483,8.0,,,,1594228869.5929143,28.32
9484,8.0,,,,1594228869.602691,-88.62
9485,8.0,,,,1594228869.6124668,7.47
9486,8.0,,,,1594228869.622243,-339.09
9487,8.0,,,,1594228869.632019,-252.24
9488,8.0,,,,1594228869.6417954,234.8
9489,8.0,,,,1594228869.6515713,390.54
9490,8.0,,,,1594228869.6613474,177.11
9491,8.0,,,,1594228869.6711235,121.02
9492,8.0,,,,1594228869.6808994,58.7
9493,8.0,,,,1594228869.6906755,1.34
9494,8.0,,,,1594228869.7004519,-49.73
9495,8.0,,,,1594228869.710228,-20.27
9496,8.0,,,,1594228869.7200036,-53.21
9497,8.0,,,,1594228869.7297802,-235.49
9498,8.0,,,,1594228869.7395566,-118.45
9499,8.0,,,,1594228869.7493324,-111.56
9500,8.0,,,,1594228869.7591085,-47.6
9501,8.0,,,,1594228869.7688847,-37.44
9502,8.0,,,,1594228869.7786608,-11.34
9503,8.0,,,,1594228869.788437,16.74
9504,8.0,,,,1594228869.798213,-42.3
9505,8.0,,,,1594228869.8079894,-14.58
9506,8.0,,,,1594228869.8177652,38.93
9507,8.0,,,,1594228869.8275414,46.16
9508,8.0,,,,1594228869.8373175,59.66
9509,8.0,,,,1594228869.8470936,44.43
9510,8.0,,,,1594228869.8568695,36.62
9511,8.0,,,,1594228869.8666458,22.4
9512,8.0,,,,1594228869.8764222,15.45
9513,8.0,,,,1594228869.886198,4.05
9514,8.0,,,,1594228869.8959742,-4.08
9515,8.0,,,,1594228869.9057505,34.43
9516,8.0,,,,1594228869.9155266,24.54
9517,8.0,,,,1594228869.9253025,22.6
9518,8.0,,,,1594228869.9350786,2.78
9519,8.0,,,,1594228869.9448547,30.23
9520,8.0,,,,1594228869.9546304,1.83
9521,8.0,,,,1594228869.964407,-3.79
9522,8.0,,,,1594228869.974183,-5.79
9523,8.0,,,,1594228869.9839592,-0.46
9524,8.0,,,,1594228869.993735,-1.8
9525,8.0,,,,1594228870.0035114,5.95
9526,8.0,,,,1594228870.0132875,-15.46
9527,8.0,,,,1594228870.0230634,-17.36
9528,8.0,,,,1594228870.0328398,-32.18
9529,8.0,,,,1594228870.0426161,-38.87
9530,8.0,,,,1594228870.052392,0.33
9531,8.0,,,,1594228870.062168,52.83
9532,8.0,,,,1594228870.0719442,41.15
9533,8.0,,,,1594228870.0817206,15.88
9534,8.0,,,,1594228870.0914965,0.52
9535,8.0,,,,1594228870.1012723,-4.67
9536,8.0,,,,1594228870.111049,-12.91
9537,8.0,,,,1594228870.1208248,-0.92
9538,8.0,,,,1594228870.130601,-23.5
9539,8.0,,,,1594228870.140377,10.98
9540,8.0,,,,1594228870.1501534,30.32
9541,8.0,,,,1594228870.1599293,23.47
9542,8.0,,,,1594228870.1697054,-4.37
9543,8.0,,,,1594228870.1794815,-11.02
9544,8.0,,,,1594228870.1892574,-11.99
9545,8.0,,,,1594228870.1990335,-7.69
